,player_height
8138,203.2
8139,205.74
8140,185.42
8141,205.74
8142,210.82
8143,210.82
8144,193.04
8145,180.34
8146,198.12
8147,200.66
8148,193.04
8149,208.28
8150,203.2
8151,203.2
8152,200.66
8153,187.96
8154,187.96
8155,210.82
8156,205.74
8157,203.2
8158,190.5
8159,195.58
8160,190.5
8161,205.74
8162,185.42
8163,203.2
8164,213.36
8165,205.74
8166,205.74
8167,187.96
8168,205.74
8169,195.58
8170,210.82
8171,190.5
8172,203.2
8173,195.58
8174,195.58
8175,205.74
8176,205.74
8177,210.82
8178,208.28
8179,200.66
8180,190.5
8181,200.66
8182,193.04
8183,200.66
8184,198.12
8185,213.36
8186,203.2
8187,205.74
8188,205.74
8189,200.66
8190,182.88
8191,208.28
8192,208.28
8193,195.58
8194,210.82
8195,190.5
8196,210.82
8197,203.2
8198,205.74
8199,198.12
8200,200.66
8201,190.5
8202,203.2
8203,210.82
8204,200.66
8205,208.28
8206,208.28
8207,210.82
8208,198.12
8209,203.2
8210,213.36
8211,208.28
8212,208.28
8213,198.12
8214,210.82
8215,195.58
8216,203.2
8217,190.5
8218,193.04
8219,198.12
8220,196.0
8221,205.74
8222,210.82
8223,185.42
8224,193.04
8225,208.28
8226,193.04
8227,208.28
8228,200.66
8229,200.66
8230,210.82
8231,200.66
8232,208.28
8233,190.5
8234,198.12
8235,193.04
8236,193.04
8237,203.2
8238,205.74
8239,190.5
8240,195.58
8241,185.42
8242,193.04
8243,200.66
8244,205.74
8245,205.74
8246,190.5
8247,200.66
8248,198.12
8249,198.12
8250,213.36
8251,195.58
8252,201.0
8253,205.74
8254,205.74
8255,187.96
8256,213.36
8257,200.66
8258,203.2
8259,187.96
8260,205.74
8261,203.2
8262,205.74
8263,182.88
8264,175.26
8265,182.88
8266,182.88
8267,205.74
8268,193.04
8269,198.12
8270,205.74
8271,203.2
8272,213.36
8273,195.58
8274,203.2
8275,205.74
8276,198.12
8277,195.58
8278,195.58
8279,182.88
8280,200.66
8281,195.58
8282,210.82
8283,205.74
8284,190.5
8285,215.9
8286,210.82
8287,190.5
8288,226.06
8289,200.66
8290,198.12
8291,215.9
8292,190.5
8293,190.5
8294,208.28
8295,208.28
8296,203.2
8297,205.74
8298,210.82
8299,205.74
8300,205.74
8301,200.66
8302,200.66
8303,203.2
8304,213.36
8305,208.28
8306,200.66
8307,200.66
8308,218.44
8309,203.2
8310,215.9
8311,182.88
8312,190.5
8313,208.28
8314,213.36
8315,210.82
8316,208.28
8317,210.82
8318,182.88
8319,208.28
8320,200.66
8321,187.96
8322,198.12
8323,185.42
8324,180.34
8325,190.5
8326,193.04
8327,210.82
8328,210.82
8329,185.42
8330,203.2
8331,193.04
8332,205.74
8333,193.04
8334,198.12
8335,193.04
8336,200.66
8337,195.58
8338,215.9
8339,198.12
8340,183.0
8341,190.5
8342,203.2
8343,198.12
8344,195.58
8345,205.74
8346,210.82
8347,195.58
8348,182.88
8349,208.28
8350,198.12
8351,213.36
8352,198.12
8353,215.9
8354,205.74
8355,187.96
8356,193.04
8357,187.96
8358,200.66
8359,198.12
8360,195.58
8361,208.28
8362,203.2
8363,203.2
8364,185.42
8365,205.74
8366,193.04
8367,180.34
8368,190.5
8369,205.74
8370,190.5
8371,208.28
8372,187.96
8373,195.58
8374,203.2
8375,210.82
8376,203.2
8377,210.82
8378,213.36
8379,205.74
8380,208.28
8381,185.42
8382,190.5
8383,203.2
8384,175.26
8385,208.28
8386,210.82
8387,210.82
8388,198.12
8389,208.28
8390,190.5
8391,200.66
8392,203.2
8393,193.04
8394,205.74
8395,185.42
8396,200.66
8397,210.82
8398,195.58
8399,205.74
8400,193.04
8401,193.04
8402,187.96
8403,208.28
8404,208.28
8405,208.28
8406,200.66
8407,205.74
8408,210.82
8409,200.66
8410,208.28
8411,193.04
8412,205.74
8413,215.9
8414,208.28
8415,198.12
8416,198.12
8417,198.12
8418,208.28
8419,213.36
8420,200.66
8421,185.42
8422,190.5
8423,193.04
8424,200.66
8425,190.5
8426,185.42
8427,200.66
8428,205.74
8429,203.2
8430,201.0
8431,200.66
8432,200.66
8433,193.04
8434,205.74
8435,205.74
8436,213.36
8437,213.36
8438,190.5
8439,200.66
8440,180.34
8441,210.82
8442,208.28
8443,187.96
8444,195.58
8445,213.36
8446,213.36
8447,205.74
8448,203.2
8449,198.12
8450,198.12
8451,190.5
8452,185.42
8453,196.0
8454,205.74
8455,182.88
8456,213.36
8457,205.74
8458,203.2
8459,200.66
8460,210.82
8461,210.82
8462,208.28
8463,195.58
8464,213.36
8465,208.28
8466,195.58
8467,210.82
8468,193.04
8469,187.96
8470,190.5
8471,195.58
8472,190.5
8473,208.28
8474,205.74
8475,208.28
8476,203.2
8477,203.2
8478,195.58
8479,205.74
8480,208.28
8481,208.28
8482,185.42
8483,190.5
8484,198.12
8485,213.36
8486,185.42
8487,213.36
8488,205.74
8489,185.42
8490,187.96
8491,193.04
8492,198.12
8493,195.58
8494,205.74
8495,203.2
8496,205.74
8497,195.58
8498,195.58
8499,208.28
8500,187.96
8501,182.88
8502,205.74
8503,208.28
8504,208.28
8505,208.28
8506,205.74
8507,198.12
8508,198.12
8509,215.9
8510,198.12
8511,218.44
8512,198.12
8513,203.2
8514,198.12
8515,205.74
8516,210.82
8517,195.58
8518,210.82
8519,198.12
8520,187.96
8521,200.66
8522,213.36
8523,205.74
8524,213.36
8525,205.74
8526,203.2
8527,203.2
8528,208.28
8529,208.28
8530,205.74
8531,213.36
8532,200.66
8533,180.34
8534,208.28
8535,205.74
8536,210.82
8537,200.66
8538,200.66
8539,210.82
8540,203.2
8541,185.42
8542,190.5
8543,208.28
8544,190.5
8545,203.2
8546,190.5
8547,205.74
8548,198.12
8549,193.04
8550,213.36
8551,190.5
8552,213.36
8553,205.74
8554,203.2
8555,200.66
8556,205.74
8557,190.5
8558,210.82
8559,210.82
8560,193.04
8561,203.2
8562,193.04
8563,213.36
8564,182.88
8565,208.28
8566,193.04
8567,203.2
8568,198.12
8569,182.88
8570,213.36
8571,198.12
8572,200.66
8573,208.28
8574,203.2
8575,205.74
8576,200.66
8577,210.82
8578,210.82
8579,200.66
8580,205.74
8581,210.82
8582,213.36
8583,208.28
8584,205.74
8585,210.82
8586,198.12
8587,203.2
8588,205.74
8589,208.28
8590,208.28
8591,190.5
8592,198.12
8593,203.2
8594,182.88
8595,195.58
8596,190.5
8597,205.74
8598,198.12
8599,208.28
8600,205.74
8601,210.82
8602,200.66
8603,198.12
8604,215.9
8605,193.04
8606,200.66
8607,208.28
8608,208.28
8609,208.28
8610,205.74
8611,205.74
8612,203.2
8613,187.96
8614,193.04
8615,193.04
8616,195.58
8617,210.82
8618,190.5
8619,215.9
8620,198.12
8621,205.74
8622,205.74
8623,190.5
8624,200.66
8625,208.28
8626,205.74
8627,187.96
8628,193.04
8629,205.74
8630,205.74
8631,213.36
8632,210.82
8633,208.28
8634,208.28
8635,198.12
8636,203.2
8637,200.66
8638,208.28
8639,185.42
8640,210.82
8641,208.28
8642,175.26
8643,210.82
8644,203.2
8645,182.88
8646,185.42
8647,208.28
8648,205.74
8649,210.82
8650,203.2
8651,210.82
8652,203.2
8653,210.82
8654,200.66
8655,210.82
8656,203.2
8657,205.74
8658,195.58
8659,195.58
8660,203.2
8661,208.28
8662,193.04
8663,185.42
8664,200.66
8665,213.36
8666,185.42
8667,200.66
8668,213.36
8669,208.28
8670,198.12
8671,200.66
8672,198.12
8673,208.28
8674,198.12
8675,205.74
8676,193.04
8677,205.74
8678,198.12
8679,208.28
8680,200.66
8681,195.58
8682,190.5
8683,213.36
8684,213.36
8685,200.66
8686,205.74
8687,185.42
8688,205.74
8689,195.58
8690,190.5
8691,203.2
8692,205.74
8693,205.74
8694,187.96
8695,203.2
8696,195.58
8697,195.58
8698,210.82
8699,208.28
8700,190.5
8701,208.28
8702,182.88
8703,200.66
8704,205.74
8705,220.98
8706,205.74
8707,203.2
8708,213.36
8709,198.12
8710,200.66
8711,193.04
8712,203.2
8713,203.2
8714,213.36
8715,190.5
8716,195.58
8717,205.74
8718,215.9
8719,198.12
8720,185.42
8721,210.82
8722,220.98
8723,210.82
8724,208.28
8725,200.66
8726,203.2
8727,200.66
8728,187.96
8729,187.96
8730,200.66
8731,205.74
8732,205.74
8733,205.74
8734,203.2
8735,187.96
8736,213.36
8737,208.28
8738,190.5
8739,190.5
8740,200.66
8741,215.9
8742,198.12
8743,205.74
8744,198.12
8745,193.04
8746,200.66
8747,195.58
8748,190.5
8749,208.28
8750,213.36
8751,198.12
8752,195.58
8753,200.66
8754,193.04
8755,198.12
8756,193.04
8757,203.2
8758,187.96
8759,187.96
8760,215.9
8761,213.36
8762,193.04
8763,205.74
8764,190.5
8765,180.34
8766,193.04
8767,205.74
8768,208.28
8769,185.42
8770,203.2
8771,203.2
8772,198.12
8773,198.12
8774,205.74
8775,200.66
8776,210.82
8777,190.5
8778,200.66
8779,185.42
8780,190.5
8781,185.42
8782,200.66
8783,198.12
8784,193.04
8785,190.5
8786,205.74
8787,185.42
8788,195.58
8789,200.66
8790,200.66
8791,200.66
8792,203.2
8793,205.74
8794,213.36
8795,182.88
8796,205.74
8797,185.42
8798,195.58
8799,190.5
8800,198.12
8801,198.12
8802,203.2
8803,180.34
8804,190.5
8805,208.28
8806,205.74
8807,200.66
8808,180.34
8809,185.42
8810,198.12
8811,187.96
8812,200.66
8813,208.28
8814,193.04
8815,200.66
8816,210.82
8817,205.74
8818,218.44
8819,193.04
8820,210.82
8821,208.28
8822,190.5
8823,182.88
8824,215.9
8825,203.2
8826,218.44
8827,187.96
8828,200.66
8829,195.58
8830,203.2
8831,213.36
8832,213.36
8833,213.36
8834,203.2
8835,185.42
8836,208.28
8837,195.58
8838,210.82
8839,185.42
8840,193.04
8841,208.28
8842,193.04
8843,208.28
8844,200.66
8845,200.66
8846,210.82
8847,213.36
8848,198.12
8849,193.04
8850,193.04
8851,190.5
8852,200.66
8853,195.58
8854,210.82
8855,200.66
8856,190.5
8857,203.2
8858,210.82
8859,210.82
8860,208.28
8861,198.12
8862,205.74
8863,196.0
8864,198.12
8865,193.04
8866,210.82
8867,203.2
8868,195.58
8869,185.42
8870,190.5
8871,208.28
8872,190.5
8873,203.2
8874,198.12
8875,190.5
8876,198.12
8877,213.36
8878,203.2
8879,193.04
8880,190.5
8881,213.36
8882,203.2
8883,200.66
8884,208.28
8885,205.74
8886,210.82
8887,210.82
8888,193.04
8889,193.04
8890,208.28
8891,220.98
8892,213.36
8893,213.36
8894,208.28
8895,203.2
8896,208.28
8897,205.74
8898,190.5
8899,213.36
8900,187.96
8901,210.82
8902,205.74
8903,205.74
8904,187.96
8905,213.36
8906,203.2
8907,205.74
8908,200.66
8909,195.58
8910,193.04
8911,190.5
8912,187.96
8913,200.66
8914,210.82
8915,193.04
8916,198.12
8917,203.2
8918,200.66
8919,187.96
8920,205.74
8921,205.74
8922,190.5
8923,200.66
8924,205.74
8925,193.04
8926,190.5
8927,210.82
8928,195.58
8929,182.88
8930,175.26
8931,182.88
8932,182.88
8933,205.74
8934,200.66
8935,193.04
8936,198.12
8937,205.74
8938,200.66
8939,205.74
8940,203.2
8941,198.12
8942,210.82
8943,195.58
8944,182.88
8945,198.12
8946,200.66
8947,195.58
8948,205.74
8949,203.2
8950,205.74
8951,198.12
8952,213.36
8953,200.66
8954,210.82
8955,205.74
8956,210.82
8957,198.12
8958,190.5
8959,200.66
8960,213.36
8961,213.36
8962,190.5
8963,205.74
8964,203.2
8965,203.2
8966,200.66
8967,208.28
8968,210.82
8969,195.58
8970,195.58
8971,208.28
8972,195.58
8973,193.04
8974,187.96
8975,200.66
8976,195.58
8977,190.5
8978,205.74
8979,208.28
8980,220.98
8981,210.82
8982,203.2
8983,203.2
8984,205.74
8985,198.12
8986,200.66
8987,187.96
8988,195.58
8989,195.58
8990,198.12
8991,213.36
8992,208.28
8993,208.28
8994,205.74
8995,193.04
8996,193.04
8997,210.82
8998,208.28
8999,210.82
9000,198.12
9001,208.28
9002,208.28
9003,208.28
9004,205.74
9005,198.12
9006,203.2
9007,198.12
9008,215.9
9009,208.28
9010,218.44
9011,198.12
9012,205.74
9013,195.58
9014,203.2
9015,208.28
9016,210.82
9017,198.12
9018,203.2
9019,203.2
9020,208.28
9021,213.36
9022,210.82
9023,205.74
9024,205.74
9025,190.5
9026,200.66
9027,195.58
9028,182.88
9029,208.28
9030,182.88
9031,198.12
9032,190.5
9033,203.2
9034,205.74
9035,208.28
9036,198.12
9037,203.2
9038,205.74
9039,182.88
9040,198.12
9041,205.74
9042,195.58
9043,195.58
9044,210.82
9045,198.12
9046,198.12
9047,203.2
9048,185.42
9049,190.5
9050,198.12
9051,187.96
9052,213.36
9053,205.74
9054,185.42
9055,198.12
9056,187.96
9057,193.04
9058,213.36
9059,198.12
9060,205.74
9061,190.5
9062,205.74
9063,203.2
9064,200.66
9065,208.28
9066,210.82
9067,210.82
9068,200.66
9069,208.28
9070,210.82
9071,205.74
9072,195.58
9073,210.82
9074,190.5
9075,198.12
9076,198.12
9077,193.04
9078,203.2
9079,187.96
9080,215.9
9081,198.12
9082,213.36
9083,177.8
9084,193.04
9085,190.5
9086,180.34
9087,200.66
9088,193.04
9089,193.04
9090,208.28
9091,185.42
9092,203.2
9093,203.2
9094,198.12
9095,200.66
9096,187.96
9097,193.04
9098,187.96
9099,200.66
9100,205.74
9101,198.12
9102,205.74
9103,215.9
9104,193.04
9105,200.66
9106,193.04
9107,198.12
9108,208.28
9109,200.66
9110,190.5
9111,203.2
9112,195.58
9113,208.28
9114,187.96
9115,195.58
9116,195.58
9117,198.12
9118,195.58
9119,187.96
9120,208.28
9121,208.28
9122,210.82
9123,205.74
9124,195.58
9125,182.88
9126,203.2
9127,210.82
9128,210.82
9129,213.36
9130,198.12
9131,195.58
9132,213.36
9133,198.12
9134,198.12
9135,185.42
9136,190.5
9137,193.04
9138,200.66
9139,205.74
9140,218.44
9141,210.82
9142,208.28
9143,190.5
9144,215.9
9145,203.2
9146,218.44
9147,187.96
9148,208.28
9149,200.66
9150,195.58
9151,193.04
9152,203.2
9153,213.36
9154,205.74
9155,193.04
9156,208.28
9157,200.66
9158,201.0
9159,190.5
9160,200.66
9161,185.42
9162,193.04
9163,190.5
9164,187.96
9165,198.12
9166,210.82
9167,215.9
9168,208.28
9169,203.2
9170,200.66
9171,187.96
9172,200.66
9173,205.74
9174,203.2
9175,205.74
9176,205.74
9177,203.2
9178,187.96
9179,213.36
9180,208.28
9181,213.36
9182,190.5
9183,200.66
9184,215.9
9185,198.12
9186,200.66
9187,210.82
9188,190.5
9189,198.12
9190,205.74
9191,200.66
9192,185.42
9193,205.74
9194,205.74
9195,198.12
9196,213.36
9197,190.5
9198,210.82
9199,195.58
9200,198.12
9201,205.74
9202,193.04
9203,193.04
9204,203.2
9205,208.28
9206,208.28
9207,208.28
9208,213.36
9209,215.9
9210,205.74
9211,200.66
9212,193.04
9213,205.74
9214,205.74
9215,200.66
9216,215.9
9217,208.28
9218,198.12
9219,200.66
9220,200.66
9221,185.42
9222,205.74
9223,210.82
9224,198.12
9225,195.58
9226,195.58
9227,220.98
9228,205.74
9229,200.66
9230,182.88
9231,208.28
9232,203.2
9233,208.28
9234,190.5
9235,210.82
9236,195.58
9237,195.58
9238,203.2
9239,187.96
9240,205.74
9241,210.82
9242,205.74
9243,203.2
9244,190.5
9245,185.42
9246,203.2
9247,213.36
9248,205.74
9249,205.74
9250,205.74
9251,198.12
9252,195.58
9253,190.5
9254,203.2
9255,185.42
9256,210.82
9257,213.36
9258,198.12
9259,205.74
9260,182.88
9261,213.36
9262,213.36
9263,200.66
9264,203.2
9265,205.74
9266,208.28
9267,208.28
9268,205.74
9269,195.58
9270,208.28
9271,195.58
9272,185.42
9273,200.66
9274,203.2
9275,213.36
9276,175.26
9277,200.66
9278,213.36
9279,198.12
9280,213.36
9281,200.66
9282,198.12
9283,208.28
9284,203.2
9285,208.28
9286,208.28
9287,205.74
9288,210.82
9289,205.74
9290,205.74
9291,190.5
9292,203.2
9293,210.82
9294,208.28
9295,210.82
9296,210.82
9297,208.28
9298,200.66
9299,203.2
9300,203.2
9301,193.04
9302,198.12
9303,208.28
9304,208.28
9305,213.36
9306,205.74
9307,193.04
9308,187.96
9309,203.2
9310,213.36
9311,205.74
9312,203.2
9313,198.12
9314,205.74
9315,203.2
9316,198.12
9317,193.04
9318,190.5
9319,200.66
9320,198.12
9321,203.2
9322,198.12
9323,208.28
9324,210.82
9325,208.28
9326,190.5
9327,213.36
9328,198.12
9329,182.88
9330,195.58
9331,208.28
9332,205.74
9333,190.5
9334,205.74
9335,210.82
9336,213.36
9337,208.28
9338,210.82
9339,182.88
9340,205.74
9341,208.28
9342,208.28
9343,205.74
9344,187.96
9345,195.58
9346,205.74
9347,182.88
9348,198.12
9349,213.36
9350,193.04
9351,210.82
9352,208.28
9353,213.36
9354,190.5
9355,198.12
9356,203.2
9357,190.5
9358,200.66
9359,208.28
9360,190.5
9361,198.12
9362,185.42
9363,185.42
9364,195.58
9365,195.58
9366,203.2
9367,210.82
9368,200.66
9369,198.12
9370,198.12
9371,210.82
9372,208.28
9373,205.74
9374,193.04
9375,205.74
9376,210.82
9377,210.82
9378,208.28
9379,200.66
9380,193.04
9381,195.58
9382,208.28
9383,205.74
9384,195.58
9385,203.2
9386,195.58
9387,210.82
9388,200.66
9389,203.2
9390,203.2
9391,205.74
9392,187.96
9393,198.12
9394,200.66
9395,198.12
9396,210.82
9397,210.82
9398,205.74
9399,198.12
9400,198.12
9401,218.44
9402,200.66
9403,215.9
9404,198.12
9405,198.12
9406,213.36
9407,200.66
9408,205.74
9409,195.58
9410,190.5
9411,195.58
9412,198.12
9413,190.5
9414,187.96
9415,193.04
9416,190.5
9417,205.74
9418,213.36
9419,208.28
9420,187.96
9421,185.42
9422,198.12
9423,190.5
9424,185.42
9425,205.74
9426,203.2
9427,208.28
9428,195.58
9429,203.2
9430,203.2
9431,210.82
9432,187.96
9433,220.98
9434,208.28
9435,205.74
9436,190.5
9437,203.2
9438,205.74
9439,213.36
9440,203.2
9441,210.82
9442,200.66
9443,190.5
9444,193.04
9445,190.5
9446,195.58
9447,205.74
9448,213.36
9449,187.96
9450,205.74
9451,200.66
9452,187.96
9453,193.04
9454,213.36
9455,190.5
9456,205.74
9457,208.28
9458,200.66
9459,205.74
9460,200.66
9461,198.12
9462,205.74
9463,203.2
9464,205.74
9465,195.58
9466,200.66
9467,205.74
9468,198.12
9469,203.2
9470,200.66
9471,205.74
9472,185.42
9473,195.58
9474,187.96
9475,200.66
9476,177.8
9477,203.2
9478,200.66
9479,203.2
9480,205.74
9481,213.36
9482,182.88
9483,205.74
9484,200.66
9485,185.42
9486,198.12
9487,195.58
9488,205.74
9489,193.04
9490,180.34
9491,193.04
9492,210.82
9493,210.82
9494,213.36
9495,205.74
9496,205.74
9497,187.96
9498,182.88
9499,203.2
9500,193.04
9501,213.36
9502,215.9
9503,203.2
9504,190.5
9505,190.5
9506,193.04
9507,193.04
9508,198.12
9509,182.88
9510,213.36
9511,200.66
9512,200.66
9513,208.28
9514,200.66
9515,193.04
9516,210.82
9517,195.58
9518,200.66
9519,193.04
9520,220.98
9521,208.28
9522,193.04
9523,193.04
9524,210.82
9525,210.82
9526,200.66
9527,215.9
9528,185.42
9529,195.58
9530,210.82
9531,198.12
9532,205.74
9533,210.82
9534,198.12
9535,203.2
9536,213.36
9537,205.74
9538,198.12
9539,193.04
9540,182.88
9541,215.9
9542,182.88
9543,193.04
9544,175.26
9545,190.5
9546,182.88
9547,195.58
9548,210.82
9549,190.5
9550,203.2
9551,210.82
9552,213.36
9553,203.2
9554,198.12
9555,210.82
9556,210.82
9557,203.2
9558,190.5
9559,195.58
9560,193.04
9561,208.28
9562,187.96
9563,193.04
9564,210.82
9565,210.82
9566,190.5
9567,200.66
9568,200.66
9569,215.9
9570,203.2
9571,203.2
9572,190.5
9573,208.28
9574,213.36
9575,193.04
9576,198.12
9577,210.82
9578,213.36
9579,203.2
9580,190.5
9581,198.12
9582,203.2
9583,193.04
9584,185.42
9585,190.5
9586,200.66
9587,208.28
9588,198.12
9589,190.5
9590,185.42
9591,185.42
9592,193.04
9593,195.58
9594,208.28
9595,208.28
9596,210.82
9597,203.2
9598,190.5
9599,200.66
9600,210.82
9601,193.04
9602,200.66
9603,215.9
9604,198.12
9605,190.5
9606,190.5
9607,193.04
9608,198.12
9609,200.66
9610,182.88
9611,195.58
9612,180.34
9613,213.36
9614,200.66
9615,200.66
9616,208.28
9617,203.2
9618,208.28
9619,193.04
9620,185.42
9621,210.82
9622,195.58
9623,208.28
9624,193.04
9625,195.58
9626,195.58
9627,203.2
9628,210.82
9629,205.74
9630,210.82
9631,213.36
9632,208.28
9633,182.88
9634,205.74
9635,208.28
9636,208.28
9637,205.74
9638,195.58
9639,210.82
9640,208.28
9641,203.2
9642,203.2
9643,200.66
9644,190.5
9645,203.2
9646,198.12
9647,190.5
9648,195.58
9649,193.04
9650,190.5
9651,205.74
9652,213.36
9653,208.28
9654,187.96
9655,193.04
9656,185.42
9657,205.74
9658,190.5
9659,195.58
9660,205.74
9661,195.58
9662,200.66
9663,198.12
9664,198.12
9665,210.82
9666,190.5
9667,198.12
9668,208.28
9669,205.74
9670,180.34
9671,193.04
9672,198.12
9673,187.96
9674,205.74
9675,203.2
9676,210.82
9677,208.28
9678,198.12
9679,203.2
9680,198.12
9681,208.28
9682,205.74
9683,200.66
9684,195.58
9685,198.12
9686,198.12
9687,190.5
9688,213.36
9689,213.36
9690,208.28
9691,182.88
9692,200.66
9693,208.28
9694,203.2
9695,213.36
9696,190.5
9697,210.82
9698,208.28
9699,200.66
9700,200.66
9701,200.66
9702,198.12
9703,205.74
9704,205.74
9705,203.2
9706,195.58
9707,200.66
9708,200.66
9709,182.88
9710,203.2
9711,193.04
9712,195.58
9713,200.66
9714,208.28
9715,195.58
9716,203.2
9717,198.12
9718,210.82
9719,187.96
9720,220.98
9721,208.28
9722,205.74
9723,208.28
9724,203.2
9725,213.36
9726,195.58
9727,187.96
9728,200.66
9729,213.36
9730,208.28
9731,208.28
9732,205.74
9733,208.28
9734,193.04
9735,195.58
9736,210.82
9737,208.28
9738,210.82
9739,205.74
9740,187.96
9741,200.66
9742,198.12
9743,198.12
9744,193.04
9745,210.82
9746,203.2
9747,190.5
9748,193.04
9749,190.5
9750,195.58
9751,205.74
9752,205.74
9753,213.36
9754,187.96
9755,205.74
9756,203.2
9757,195.58
9758,182.88
9759,208.28
9760,187.96
9761,193.04
9762,182.88
9763,213.36
9764,205.74
9765,210.82
9766,198.12
9767,203.2
9768,185.42
9769,208.28
9770,203.2
9771,198.12
9772,213.36
9773,205.74
9774,205.74
9775,198.12
9776,193.04
9777,182.88
9778,215.9
9779,208.28
9780,182.88
9781,193.04
9782,175.26
9783,190.5
9784,205.74
9785,182.88
9786,195.58
9787,208.28
9788,210.82
9789,190.5
9790,210.82
9791,205.74
9792,198.12
9793,190.5
9794,198.12
9795,195.58
9796,208.28
9797,198.12
9798,193.04
9799,203.2
9800,208.28
9801,200.66
9802,210.82
9803,203.2
9804,200.66
9805,198.12
9806,213.36
9807,200.66
9808,190.5
9809,203.2
9810,198.12
9811,205.74
9812,198.12
9813,203.2
9814,205.74
9815,215.9
9816,195.58
9817,198.12
9818,205.74
9819,198.12
9820,203.2
9821,205.74
9822,208.28
9823,208.28
9824,208.28
9825,210.82
9826,213.36
9827,203.2
9828,205.74
9829,187.96
9830,215.9
9831,195.58
9832,198.12
9833,213.36
9834,177.8
9835,203.2
9836,205.74
9837,190.5
9838,195.58
9839,205.74
9840,200.66
9841,193.04
9842,205.74
9843,193.04
9844,195.58
9845,193.04
9846,198.12
9847,195.58
9848,193.04
9849,193.04
9850,205.74
9851,210.82
9852,210.82
9853,213.36
9854,198.12
9855,195.58
9856,200.66
9857,195.58
9858,195.58
9859,190.5
9860,193.04
9861,203.2
9862,195.58
9863,208.28
9864,185.42
9865,203.2
9866,187.96
9867,200.66
9868,200.66
9869,203.2
9870,205.74
9871,205.74
9872,208.28
9873,203.2
9874,187.96
9875,213.36
9876,198.12
9877,190.5
9878,200.66
9879,198.12
9880,200.66
9881,200.66
9882,182.88
9883,203.2
9884,215.9
9885,203.2
9886,195.58
9887,208.28
9888,198.12
9889,200.66
9890,187.96
9891,208.28
9892,193.04
9893,200.66
9894,205.74
9895,198.12
9896,215.9
9897,198.12
9898,198.12
9899,185.42
9900,208.28
9901,213.36
9902,195.58
9903,205.74
9904,195.58
9905,215.9
9906,210.82
9907,195.58
9908,195.58
9909,205.74
9910,182.88
9911,193.04
9912,187.96
9913,203.2
9914,190.5
9915,193.04
9916,208.28
9917,208.28
9918,187.96
9919,198.12
9920,208.28
9921,208.28
9922,195.58
9923,198.12
9924,198.12
9925,195.58
9926,185.42
9927,203.2
9928,213.36
9929,200.66
9930,205.74
9931,195.58
9932,215.9
9933,205.74
9934,198.12
9935,195.58
9936,190.5
9937,200.66
9938,190.5
9939,210.82
9940,213.36
9941,210.82
9942,203.2
9943,198.12
9944,210.82
9945,193.04
9946,193.04
9947,208.28
9948,210.82
9949,210.82
9950,208.28
9951,200.66
9952,203.2
9953,203.2
9954,200.66
9955,215.9
9956,210.82
9957,190.5
9958,205.74
9959,205.74
9960,193.04
9961,208.28
9962,195.58
9963,193.04
9964,205.74
9965,210.82
9966,215.9
9967,205.74
9968,198.12
9969,200.66
9970,185.42
9971,185.42
9972,210.82
9973,203.2
9974,210.82
9975,195.58
9976,205.74
9977,195.58
9978,200.66
9979,200.66
9980,198.12
9981,198.12
9982,198.12
9983,205.74
9984,205.74
9985,193.04
9986,205.74
9987,198.12
9988,208.28
9989,185.42
9990,203.2
9991,200.66
9992,203.2
9993,195.58
9994,190.5
9995,190.5
9996,203.2
9997,195.58
9998,210.82
9999,198.12
10000,203.2
10001,187.96
10002,200.66
10003,205.74
10004,213.36
10005,203.2
10006,185.42
10007,213.36
10008,200.66
10009,213.36
10010,175.26
10011,213.36
10012,200.66
10013,185.42
10014,208.28
10015,203.2
10016,195.58
10017,195.58
10018,205.74
10019,208.28
10020,205.74
10021,205.74
10022,203.2
10023,200.66
10024,193.04
10025,213.36
10026,193.04
10027,220.98
10028,205.74
10029,198.12
10030,200.66
10031,205.74
10032,182.88
10033,208.28
10034,203.2
10035,190.5
10036,190.5
10037,187.96
10038,195.58
10039,187.96
10040,213.36
10041,205.74
10042,203.2
10043,198.12
10044,190.5
10045,195.58
10046,200.66
10047,185.42
10048,185.42
10049,198.12
10050,190.5
10051,185.42
10052,195.58
10053,187.96
10054,200.66
10055,200.66
10056,203.2
10057,203.2
10058,205.74
10059,213.36
10060,182.88
10061,205.74
10062,200.66
10063,185.42
10064,195.58
10065,205.74
10066,198.12
10067,208.28
10068,205.74
10069,203.2
10070,213.36
10071,193.04
10072,193.04
10073,180.34
10074,185.42
10075,198.12
10076,208.28
10077,200.66
10078,193.04
10079,200.66
10080,205.74
10081,218.44
10082,190.5
10083,203.2
10084,190.5
10085,215.9
10086,208.28
10087,198.12
10088,205.74
10089,213.36
10090,203.2
10091,208.28
10092,193.04
10093,205.74
10094,200.66
10095,203.2
10096,193.04
10097,193.04
10098,193.04
10099,200.66
10100,213.36
10101,208.28
10102,205.74
10103,200.66
10104,203.2
10105,205.74
10106,195.58
10107,203.2
10108,205.74
10109,203.2
10110,205.74
10111,213.36
10112,208.28
10113,205.74
10114,193.04
10115,208.28
10116,190.5
10117,200.66
10118,185.42
10119,208.28
10120,195.58
10121,185.42
10122,185.42
10123,195.58
10124,187.96
10125,200.66
10126,200.66
10127,203.2
10128,205.74
10129,213.36
10130,182.88
10131,205.74
10132,200.66
10133,185.42
10134,193.04
10135,203.2
10136,193.04
